id,CityId,ProvinceId,Name
3512090,3512,35,Panarukan
3512100,3512,35,Situbondo
3512110,3512,35,Mangaran
3512120,3512,35,Panji
3512130,3512,35,Kapongan
3512140,3512,35,Arjasa
3512150,3512,35,Jangkar
3512160,3512,35,Asembagus
3512170,3512,35,Banyuputih
3513010,3513,35,Sukapura
3513020,3513,35,Sumber
3513030,3513,35,Kuripan
3513040,3513,35,Bantaran
3513050,3513,35,Leces
3513060,3513,35,Tegalsiwalan
3513070,3513,35,Banyuanyar
3513080,3513,35,Tiris
3513090,3513,35,Krucil
3513100,3513,35,Gading
3513110,3513,35,Pakuniran
3513120,3513,35,Kotaanyar
3513130,3513,35,Paiton
3513140,3513,35,Besuk
3513150,3513,35,Kraksaan
3513160,3513,35,Krejengan
3513170,3513,35,Pajarakan
3513180,3513,35,Maron
3513190,3513,35,Gending
3513200,3513,35,Dringu
3513210,3513,35,Wonomerto
3513220,3513,35,Lumbang
3513230,3513,35,Tongas
3513240,3513,35,Sumberasih
3514010,3514,35,Purwodadi
3514020,3514,35,Tutur
3514030,3514,35,Puspo
3514040,3514,35,Tosari
3514050,3514,35,Lumbang
3514060,3514,35,Pasrepan
3514070,3514,35,Kejayan
3514080,3514,35,Wonorejo
3514090,3514,35,Purwosari
3514100,3514,35,Prigen
3514110,3514,35,Sukorejo
3514120,3514,35,Pandaan
3514130,3514,35,Gempol
3514140,3514,35,Beji
3514150,3514,35,Bangil
3514160,3514,35,Rembang
3514170,3514,35,Kraton
3514180,3514,35,Pohjentrek
3514190,3514,35,Gondang Wetan
3514200,3514,35,Rejoso
3514210,3514,35,Winongan
3514220,3514,35,Grati
3514230,3514,35,Lekok
3514240,3514,35,Nguling
3515010,3515,35,Tarik
3515020,3515,35,Prambon
3515030,3515,35,Krembung
3515040,3515,35,Porong
3515050,3515,35,Jabon
3515060,3515,35,Tanggulangin
3515070,3515,35,Candi
3515080,3515,35,Tulangan
3515090,3515,35,Wonoayu
3515100,3515,35,Sukodono
3515110,3515,35,Sidoarjo
3515120,3515,35,Buduran
3515130,3515,35,Sedati
3515140,3515,35,Waru
3515150,3515,35,Gedangan
3515160,3515,35,Taman
3515170,3515,35,Krian
3515180,3515,35,Balong Bendo
3516010,3516,35,Jatirejo
3516020,3516,35,Gondang
3516030,3516,35,Pacet
3516040,3516,35,Trawas
3516050,3516,35,Ngoro
3516060,3516,35,Pungging
3516070,3516,35,Kutorejo
3516080,3516,35,Mojosari
3516090,3516,35,Bangsal
3516091,3516,35,Mojoanyar
3516100,3516,35,Dlanggu
3516110,3516,35,Puri
3516120,3516,35,Trowulan
3516130,3516,35,Sooko
3516140,3516,35,Gedek
3516150,3516,35,Kemlagi
3516160,3516,35,Jetis
3516170,3516,35,Dawar Blandong
3517010,3517,35,Bandar Kedung Mulyo
3517020,3517,35,Perak
3517030,3517,35,Gudo
3517040,3517,35,Diwek
3517050,3517,35,Ngoro
3517060,3517,35,Mojowarno
3517070,3517,35,Bareng
3517080,3517,35,Wonosalam
3517090,3517,35,Mojoagung
3517100,3517,35,Sumobito
3517110,3517,35,Jogo Roto
3517120,3517,35,Peterongan
3517130,3517,35,Jombang
3517140,3517,35,Megaluh
3517150,3517,35,Tembelang
3517160,3517,35,Kesamben
3517170,3517,35,Kudu
3517171,3517,35,Ngusikan
3517180,3517,35,Ploso
3517190,3517,35,Kabuh
3517200,3517,35,Plandaan
3518010,3518,35,Sawahan
3518020,3518,35,Ngetos
3518030,3518,35,Berbek
3518040,3518,35,Loceret
3518050,3518,35,Pace
3518060,3518,35,Tanjunganom
3518070,3518,35,Prambon
3518080,3518,35,Ngronggot
3518090,3518,35,Kertosono
3518100,3518,35,Patianrowo
3518110,3518,35,Baron
3518120,3518,35,Gondang
3518130,3518,35,Sukomoro
3518140,3518,35,Nganjuk
3518150,3518,35,Bagor
3518160,3518,35,Wilangan
3518170,3518,35,Rejoso
3518180,3518,35,Ngluyu
3518190,3518,35,Lengkong
3518200,3518,35,Jatikalen
3519010,3519,35,Kebonsari
3519020,3519,35,Geger
3519030,3519,35,Dolopo
3519040,3519,35,Dagangan
3519050,3519,35,Wungu
3519060,3519,35,Kare
3519070,3519,35,Gemarang
3519080,3519,35,Saradan
3519090,3519,35,Pilangkenceng
3519100,3519,35,Mejayan
3519110,3519,35,Wonoasri
3519120,3519,35,Balerejo
3519130,3519,35,Madiun
3519140,3519,35,Sawahan
3519150,3519,35,Jiwan
3520010,3520,35,Poncol
3520020,3520,35,Parang
3520030,3520,35,Lembeyan
3520040,3520,35,Takeran
3520041,3520,35,Nguntoronadi
3520050,3520,35,Kawedanan
3520060,3520,35,Magetan
3520061,3520,35,Ngariboyo
3520070,3520,35,Plaosan
3520071,3520,35,Sidorejo
3520080,3520,35,Panekan
3520090,3520,35,Sukomoro
3520100,3520,35,Bendo
3520110,3520,35,Maospati
3520120,3520,35,Karangrejo
3520121,3520,35,Karas
3520130,3520,35,Barat
3520131,3520,35,Kartoharjo
3521010,3521,35,Sine
3521020,3521,35,Ngrambe
3521030,3521,35,Jogorogo
3521040,3521,35,Kendal
3521050,3521,35,Geneng
3521051,3521,35,Gerih
3521060,3521,35,Kwadungan
3521070,3521,35,Pangkur
3521080,3521,35,Karangjati
3521090,3521,35,Bringin
3521100,3521,35,Padas
3521101,3521,35,Kasreman
3521110,3521,35,Ngawi
3521120,3521,35,Paron
3521130,3521,35,Kedunggalar
3521140,3521,35,Pitu
3521150,3521,35,Widodaren
3521160,3521,35,Mantingan
3521170,3521,35,Karanganyar
3522010,3522,35,Margomulyo
3522020,3522,35,Ngraho
3522030,3522,35,Tambakrejo
3522040,3522,35,Ngambon
3522041,3522,35,Sekar
3522050,3522,35,Bubulan
3522051,3522,35,Gondang
3522060,3522,35,Temayang
3522070,3522,35,Sugihwaras
3522080,3522,35,Kedungadem
3522090,3522,35,Kepoh Baru
3522100,3522,35,Baureno
3522110,3522,35,Kanor
3522120,3522,35,Sumberejo
3522130,3522,35,Balen
3522140,3522,35,Sukosewu
3522150,3522,35,Kapas
3522160,3522,35,Bojonegoro
3522170,3522,35,Trucuk
3522180,3522,35,Dander
3522190,3522,35,Ngasem
3522191,3522,35,Gayam
3522200,3522,35,Kalitidu
3522210,3522,35,Malo
3522220,3522,35,Purwosari
3522230,3522,35,Padangan
3522240,3522,35,Kasiman
3522241,3522,35,Kedewan
3523010,3523,35,Kenduruan
3523020,3523,35,Bangilan
3523030,3523,35,Senori
3523040,3523,35,Singgahan
3523050,3523,35,Montong
3523060,3523,35,Parengan
3523070,3523,35,Soko
3523080,3523,35,Rengel
3523081,3523,35,Grabagan
3523090,3523,35,Plumpang
3523100,3523,35,Widang
3523110,3523,35,Palang
3523120,3523,35,Semanding
3523130,3523,35,Tuban
3523140,3523,35,Jenu
3523150,3523,35,Merakurak
3523160,3523,35,Kerek
3523170,3523,35,Tambakboyo
3523180,3523,35,Jatirogo
3523190,3523,35,Bancar
3524010,3524,35,Sukorame
3524020,3524,35,Bluluk
3524030,3524,35,Ngimbang
3524040,3524,35,Sambeng
3524050,3524,35,Mantup
3524060,3524,35,Kembangbahu
3524070,3524,35,Sugio
3524080,3524,35,Kedungpring
3524090,3524,35,Modo
3524100,3524,35,Babat
3524110,3524,35,Pucuk
3524120,3524,35,Sukodadi
3524130,3524,35,Lamongan
3524140,3524,35,Tikung
3524141,3524,35,Sarirejo
3524150,3524,35,Deket
3524160,3524,35,Glagah
3524170,3524,35,Karangbinangun
3524180,3524,35,Turi
3524190,3524,35,Kalitengah
3524200,3524,35,Karang Geneng
3524210,3524,35,Sekaran
3524220,3524,35,Maduran
3524230,3524,35,Laren
3524240,3524,35,Solokuro
3524250,3524,35,Paciran
3524260,3524,35,Brondong
3525010,3525,35,Wringinanom
3525020,3525,35,Driyorejo
3525030,3525,35,Kedamean
3525040,3525,35,Menganti
3525050,3525,35,Cerme
3525060,3525,35,Benjeng
3525070,3525,35,Balongpanggang
3525080,3525,35,Duduksampeyan
3525090,3525,35,Kebomas
3525100,3525,35,Gresik
3525110,3525,35,Manyar
3525120,3525,35,Bungah
3525130,3525,35,Sidayu
3525140,3525,35,Dukun
3525150,3525,35,Panceng
3525160,3525,35,Ujungpangkah
3525170,3525,35,Sangkapura
3525180,3525,35,Tambak
3526010,3526,35,Kamal
3526020,3526,35,Labang
3526030,3526,35,Kwanyar
3526040,3526,35,Modung
3526050,3526,35,Blega
3526060,3526,35,Konang
3526070,3526,35,Galis
3526080,3526,35,Tanah Merah
3526090,3526,35,Tragah
3526100,3526,35,Socah
3526110,3526,35,Bangkalan
3526120,3526,35,Burneh
3526130,3526,35,Arosbaya
3526140,3526,35,Geger
3526150,3526,35,Kokop
3526160,3526,35,Tanjungbumi
3526170,3526,35,Sepulu
3526180,3526,35,Klampis
3527010,3527,35,Sreseh
3527020,3527,35,Torjun
3527021,3527,35,Pangarengan
3527030,3527,35,Sampang
3527040,3527,35,Camplong
3527050,3527,35,Omben
3527060,3527,35,Kedungdung
3527070,3527,35,Jrengik
3527080,3527,35,Tambelangan
3527090,3527,35,Banyuates
3527100,3527,35,Robatal
3527101,3527,35,Karang Penang
3527110,3527,35,Ketapang
3527120,3527,35,Sokobanah
3528010,3528,35,Tlanakan
3528020,3528,35,Pademawu
3528030,3528,35,Galis
3528040,3528,35,Larangan
3528050,3528,35,Pamekasan
3528060,3528,35,Proppo
3528070,3528,35,Palengaan
3528080,3528,35,Pegantenan
3528090,3528,35,Kadur
3528100,3528,35,Pakong
3528110,3528,35,Waru
3528120,3528,35,Batu Marmar
3528130,3528,35,Pasean
3529010,3529,35,Pragaan
3529020,3529,35,Bluto
3529030,3529,35,Saronggi
3529040,3529,35,Giligenteng
3529050,3529,35,Talango
3529060,3529,35,Kalianget
3529070,3529,35,Kota Sumenep
3529071,3529,35,Batuan
3529080,3529,35,Lenteng
3529090,3529,35,Ganding
3529100,3529,35,Guluk Guluk
3529110,3529,35,Pasongsongan
3529120,3529,35,Ambunten
3529130,3529,35,Rubaru
3529140,3529,35,Dasuk
3529150,3529,35,Manding
3529160,3529,35,Batuputih
3529170,3529,35,Gapura
3529180,3529,35,Batang Batang
3529190,3529,35,Dungkek
3529200,3529,35,Nonggunong
3529210,3529,35,Gayam
3529220,3529,35,Raas
3529230,3529,35,Sapeken
3529240,3529,35,Arjasa
3529241,3529,35,Kangayan
3529250,3529,35,Masalembu
3571010,3571,35,Mojoroto
3571020,3571,35,Kota Kediri
3571030,3571,35,Pesantren
3572010,3572,35,Sukorejo
3572020,3572,35,Kepanjenkidul
3572030,3572,35,Sananwetan
3573010,3573,35,Kedungkandang
3573020,3573,35,Sukun
3573030,3573,35,Klojen
3573040,3573,35,Blimbing
3573050,3573,35,Lowokwaru
3574010,3574,35,Kademangan
3574011,3574,35,Kedopok
3574020,3574,35,Wonoasih
3574030,3574,35,Mayangan
3574031,3574,35,Kanigaran
3575010,3575,35,Gadingrejo
3575020,3575,35,Purworejo
3575030,3575,35,Bugulkidul
3575031,3575,35,Panggungrejo
3576010,3576,35,Prajurit Kulon
3576020,3576,35,Magersari
3576021,3576,35,Kranggan
3577010,3577,35,Mangu Harjo
3577020,3577,35,Taman
3577030,3577,35,Kartoharjo
3578010,3578,35,Karang Pilang
3578020,3578,35,Jambangan
3578030,3578,35,Gayungan
3578040,3578,35,Wonocolo
3578050,3578,35,Tenggilis Mejoyo
3578060,3578,35,Gunung Anyar
3578070,3578,35,Rungkut
3578080,3578,35,Sukolilo
3578090,3578,35,Mulyorejo
3578100,3578,35,Gubeng
3578110,3578,35,Wonokromo
3578120,3578,35,Dukuh Pakis
3578130,3578,35,Wiyung
3578140,3578,35,Lakarsantri
3578141,3578,35,Sambikerep
3578150,3578,35,Tandes
3578160,3578,35,Suko Manunggal
3578170,3578,35,Sawahan
3578180,3578,35,Tegalsari
3578190,3578,35,Genteng
3578200,3578,35,Tambaksari
3578210,3578,35,Kenjeran
3578211,3578,35,Bulak
3578220,3578,35,Simokerto
3578230,3578,35,Semampir
3578240,3578,35,Pabean Cantian
3578250,3578,35,Bubutan
3578260,3578,35,Krembangan
3578270,3578,35,Asemrowo
3578280,3578,35,Benowo
3578281,3578,35,Pakal
3579010,3579,35,Batu
3579020,3579,35,Junrejo
3579030,3579,35,Bumiaji
3601010,3601,36,Sumur
3601020,3601,36,Cimanggu
3601030,3601,36,Cibaliung
3601031,3601,36,Cibitung
3601040,3601,36,Cikeusik
3601050,3601,36,Cigeulis
3601060,3601,36,Panimbang
3601061,3601,36,Sobang
3601070,3601,36,Munjul
3601071,3601,36,Angsana
3601072,3601,36,Sindangresmi
3601080,3601,36,Picung
3601090,3601,36,Bojong
3601100,3601,36,Saketi
3601101,3601,36,Cisata
3601110,3601,36,Pagelaran
3601111,3601,36,Patia
3601112,3601,36,Sukaresmi
3601120,3601,36,Labuan
3601121,3601,36,Carita
3601130,3601,36,Jiput
3601131,3601,36,Cikedal
3601140,3601,36,Menes
3601141,3601,36,Pulosari
3601150,3601,36,Mandalawangi
3601160,3601,36,Cimanuk
3601161,3601,36,Cipeucang
3601170,3601,36,Banjar
3601171,3601,36,Kaduhejo
3601172,3601,36,Mekarjaya
3601180,3601,36,Pandeglang
3601181,3601,36,Majasari
3601190,3601,36,Cadasari
3601191,3601,36,Karangtanjung
3601192,3601,36,Koroncong
3602010,3602,36,Malingping
3602011,3602,36,Wanasalam
3602020,3602,36,Panggarangan
3602021,3602,36,Cihara
3602030,3602,36,Bayah
3602031,3602,36,Cilograng
3602040,3602,36,Cibeber
3602050,3602,36,Cijaku
3602051,3602,36,Cigemblong
3602060,3602,36,Banjarsari
3602070,3602,36,Cileles
3602080,3602,36,Gunung Kencana
3602090,3602,36,Bojongmanik
3602091,3602,36,Cirinten
3602100,3602,36,Leuwidamar
3602110,3602,36,Muncang
3602111,3602,36,Sobang
3602120,3602,36,Cipanas
3602121,3602,36,Lebakgedong
3602130,3602,36,Sajira
3602140,3602,36,Cimarga
3602150,3602,36,Cikulur
3602160,3602,36,Warunggunung
3602170,3602,36,Cibadak
3602180,3602,36,Rangkasbitung
3602181,3602,36,Kalanganyar
3602190,3602,36,Maja
3602191,3602,36,Curugbitung
3603010,3603,36,Cisoka
3603011,3603,36,Solear
3603020,3603,36,Tigaraksa
3603021,3603,36,Jambe
3603030,3603,36,Cikupa
3603040,3603,36,Panongan
3603050,3603,36,Curug
3603051,3603,36,Kelapa Dua
3603060,3603,36,Legok
3603070,3603,36,Pagedangan
3603081,3603,36,Cisauk
3603120,3603,36,Pasarkemis
3603121,3603,36,Sindang Jaya
3603130,3603,36,Balaraja
3603131,3603,36,Jayanti
3603132,3603,36,Sukamulya
3603140,3603,36,Kresek
3603141,3603,36,Gunung Kaler
3603150,3603,36,Kronjo
3603151,3603,36,Mekar Baru
3603160,3603,36,Mauk
3603161,3603,36,Kemiri
3603162,3603,36,Sukadiri
3603170,3603,36,Rajeg
3603180,3603,36,Sepatan
3603181,3603,36,Sepatan Timur
3603190,3603,36,Pakuhaji
3603200,3603,36,Teluknaga
3603210,3603,36,Kosambi
3604010,3604,36,Cinangka
3604020,3604,36,Padarincang
3604030,3604,36,Ciomas
3604040,3604,36,Pabuaran
3604041,3604,36,Gunung Sari
3604050,3604,36,Baros
3604060,3604,36,Petir
3604061,3604,36,Tunjung Teja
3604080,3604,36,Cikeusal
3604090,3604,36,Pamarayan
3604091,3604,36,Bandung
3604100,3604,36,Jawilan
3604110,3604,36,Kopo
3604120,3604,36,Cikande
3604121,3604,36,Kibin
3604130,3604,36,Kragilan
3604180,3604,36,Waringinkurung
3604190,3604,36,Mancak
3604200,3604,36,Anyar
3604210,3604,36,Bojonegara
3604211,3604,36,Pulo Ampel
3604220,3604,36,Kramatwatu
3604240,3604,36,Ciruas
3604250,3604,36,Pontang
3604251,3604,36,Lebak Wangi
3604260,3604,36,Carenang
3604261,3604,36,Binuang
3604270,3604,36,Tirtayasa
3604271,3604,36,Tanara
3671010,3671,36,Ciledug
3671011,3671,36,Larangan
3671012,3671,36,Karang Tengah
3671020,3671,36,Cipondoh
3671021,3671,36,Pinang
3671030,3671,36,Tangerang
3671031,3671,36,Karawaci
3671040,3671,36,Jati Uwung
3671041,3671,36,Cibodas
3671042,3671,36,Periuk
3671050,3671,36,Batuceper
3671051,3671,36,Neglasari
3671060,3671,36,Benda
3672010,3672,36,Ciwandan
3672011,3672,36,Citangkil
3672020,3672,36,Pulomerak
3672021,3672,36,Purwakarta
3672022,3672,36,Grogol
3672030,3672,36,Cilegon
3672031,3672,36,Jombang
3672040,3672,36,Cibeber
3673010,3673,36,Curug
3673020,3673,36,Walantaka
3673030,3673,36,Cipocok Jaya
3673040,3673,36,Serang
3673050,3673,36,Taktakan
3673060,3673,36,Kasemen
3674010,3674,36,Setu
3674020,3674,36,Serpong
3674030,3674,36,Pamulang
3674040,3674,36,Ciputat
3674050,3674,36,Ciputat Timur
3674060,3674,36,Pondok Aren
3674070,3674,36,Serpong Utara
5101010,5101,51,Melaya
5101020,5101,51,Negara
5101021,5101,51,Jembrana
5101030,5101,51,Mendoyo
5101040,5101,51,Pekutatan
5102010,5102,51,Selemadeg
5102011,5102,51,Selemadeg Timur
5102012,5102,51,Selemadeg Barat
5102020,5102,51,Kerambitan
5102030,5102,51,Tabanan
5102040,5102,51,Kediri
5102050,5102,51,Marga
5102060,5102,51,Baturiti
5102070,5102,51,Penebel
5102080,5102,51,Pupuan
5103010,5103,51,Kuta Selatan
5103020,5103,51,Kuta
5103030,5103,51,Kuta Utara
5103040,5103,51,Mengwi
5103050,5103,51,Abiansemal
5103060,5103,51,Petang
5104010,5104,51,Sukawati
5104020,5104,51,Blahbatuh
5104030,5104,51,Gianyar
5104040,5104,51,Tampaksiring
5104050,5104,51,Ubud
5104060,5104,51,Tegallalang
5104070,5104,51,Payangan
5105010,5105,51,Nusapenida
5105020,5105,51,Banjarangkan
5105030,5105,51,Klungkung
5105040,5105,51,Dawan
5106010,5106,51,Susut
5106020,5106,51,Bangli
5106030,5106,51,Tembuku
5106040,5106,51,Kintamani
5107010,5107,51,Rendang
5107020,5107,51,Sidemen
5107030,5107,51,Manggis
5107040,5107,51,Karangasem
5107050,5107,51,Abang
5107060,5107,51,Bebandem
5107070,5107,51,Selat
5107080,5107,51,Kubu
5108010,5108,51,Gerokgak
5108020,5108,51,Seririt
5108030,5108,51,Busungbiu
5108040,5108,51,Banjar
5108050,5108,51,Sukasada
5108060,5108,51,Buleleng
5108070,5108,51,Sawan
5108080,5108,51,Kubutambahan
5108090,5108,51,Tejakula
5171010,5171,51,Denpasar Selatan
5171020,5171,51,Denpasar Timur
5171030,5171,51,Denpasar Barat
5171031,5171,51,Denpasar Utara
5201010,5201,52,Sekotong
5201011,5201,52,Lembar
5201020,5201,52,Gerung
5201030,5201,52,Labu Api
5201040,5201,52,Kediri
5201041,5201,52,Kuripan
5201050,5201,52,Narmada
5201051,5201,52,Lingsar
5201060,5201,52,Gunung Sari
5201061,5201,52,Batu Layar
5202010,5202,52,Praya Barat
5202011,5202,52,Praya Barat Daya
5202020,5202,52,Pujut
5202030,5202,52,Praya Timur
5202040,5202,52,Janapria
5202050,5202,52,Kopang
5202060,5202,52,Praya
5202061,5202,52,Praya Tengah
5202070,5202,52,Jonggat
5202080,5202,52,Pringgarata
5202090,5202,52,Batukliang
5202091,5202,52,Batukliang Utara
5203010,5203,52,Keruak
5203011,5203,52,Jerowaru
5203020,5203,52,Sakra
5203021,5203,52,Sakra Barat
5203022,5203,52,Sakra Timur
5203030,5203,52,Terara
5203031,5203,52,Montong Gading
5203040,5203,52,Sikur
5203050,5203,52,Masbagik
5203051,5203,52,Pringgasela
5203060,5203,52,Sukamulia
5203061,5203,52,Suralaga
5203070,5203,52,Selong
5203071,5203,52,Labuhan Haji
5203080,5203,52,Pringgabaya
5203081,5203,52,Suela
5203090,5203,52,Aikmel
5203091,5203,52,Wanasaba
5203092,5203,52,Sembalun
5203100,5203,52,Sambelia
5204020,5204,52,Lunyuk
5204021,5204,52,Orong Telu
5204050,5204,52,Alas
5204051,5204,52,Alas Barat
5204052,5204,52,Buer
5204061,5204,52,Utan
5204062,5204,52,Rhee
5204070,5204,52,Batulanteh
5204080,5204,52,Sumbawa
5204081,5204,52,Labuhan Badas
5204082,5204,52,Unter Iwes
5204090,5204,52,Moyohilir
5204091,5204,52,Moyo Utara
5204100,5204,52,Moyohulu
5204110,5204,52,Ropang
5204111,5204,52,Lenangguar
5204112,5204,52,Lantung
5204121,5204,52,Lape
5204122,5204,52,Lopok
5204130,5204,52,Plampang
5204131,5204,52,Labangka
5204132,5204,52,Maronge
5204140,5204,52,Empang
5204141,5204,52,Tarano
5205010,5205,52,Hu'U
5205011,5205,52,Pajo
5205020,5205,52,Dompu
5205030,5205,52,Woja
5205040,5205,52,Kilo
5205050,5205,52,Kempo
5205051,5205,52,Manggalewa
5205060,5205,52,Pekat
5206010,5206,52,Monta
5206011,5206,52,Parado
5206020,5206,52,Bolo
5206021,5206,52,Mada Pangga
5206030,5206,52,Woha
5206040,5206,52,Belo
5206041,5206,52,Palibelo
5206050,5206,52,Wawo
5206051,5206,52,Langgudu
5206052,5206,52,Lambitu
5206060,5206,52,Sape
5206061,5206,52,Lambu
5206070,5206,52,Wera
5206071,5206,52,Ambalawi
5206080,5206,52,Donggo
5206081,5206,52,Soromandi
5206090,5206,52,Sanggar
5206091,5206,52,Tambora
5207010,5207,52,Sekongkang
5207020,5207,52,Jereweh
5207021,5207,52,Maluk
5207030,5207,52,Taliwang
5207031,5207,52,Brang Ene
5207040,5207,52,Brang Rea
5207050,5207,52,Seteluk
5207051,5207,52,Poto Tano
5208010,5208,52,Pemenang
5208020,5208,52,Tanjung
5208030,5208,52,Gangga
5208040,5208,52,Kayangan
5208050,5208,52,Bayan
5271010,5271,52,Ampenan
5271011,5271,52,Sekarbela
5271020,5271,52,Mataram
5271021,5271,52,Selaparang
5271030,5271,52,Cakranegara
5271031,5271,52,Sandubaya
5272010,5272,52,Rasanae Barat
5272011,5272,52,Mpunda
5272020,5272,52,Rasanae Timur
5272021,5272,52,Raba
5272030,5272,52,Asakota
5301021,5301,53,Lamboya
5301022,5301,53,Wanokaka
5301023,5301,53,Laboya Barat
5301050,5301,53,Loli
5301060,5301,53,Kota Waikabubak
5301072,5301,53,Tana Righu
5302010,5302,53,Lewa
5302011,5302,53,Nggaha Oriangu
5302012,5302,53,Lewa Tidahu
5302013,5302,53,Katala Hamu Lingu
5302020,5302,53,Tabundung
5302021,5302,53,Pinupahar
5302030,5302,53,Paberiwai
5302031,5302,53,Karera
5302032,5302,53,Matawai La Pawu
5302033,5302,53,Kahaungu Eti
5302034,5302,53,Mahu
5302035,5302,53,Ngadu Ngala
5302040,5302,53,Pahunga Lodu
5302041,5302,53,Wula Waijelu
5302051,5302,53,Rindi
5302052,5302,53,Umalulu
5302060,5302,53,Pandawai
5302061,5302,53,Kambata Mapambuhang
5302070,5302,53,Kota Waingapu
5302071,5302,53,Kambera
5302080,5302,53,Haharu
5302081,5302,53,Kanatang
5303100,5303,53,Semau
5303101,5303,53,Semau Selatan
5303110,5303,53,Kupang Barat
5303111,5303,53,Nekamese
5303120,5303,53,Kupang Tengah
5303121,5303,53,Taebenu
5303130,5303,53,Amarasi
5303131,5303,53,Amarasi Barat
5303132,5303,53,Amarasi Selatan
5303133,5303,53,Amarasi Timur
5303140,5303,53,Kupang Timur
5303141,5303,53,Amabi Oefeto Timur
5303142,5303,53,Amabi Oefeto
5303150,5303,53,Sulamu
5303160,5303,53,Fatuleu
5303161,5303,53,Fatuleu Tengah
5303162,5303,53,Fatuleu Barat
5303170,5303,53,Takari
5303180,5303,53,Amfoang Selatan
5303181,5303,53,Amfoang Barat Daya
5303182,5303,53,Amfoang Tengah
5303190,5303,53,Amfoang Utara
5303191,5303,53,Amfoang Barat Laut
5303192,5303,53,Amfoang Timur
5304010,5304,53,Mollo Utara
5304011,5304,53,Fatumnasi
5304012,5304,53,Tobu
5304013,5304,53,Nunbena
5304020,5304,53,Mollo Selatan
5304021,5304,53,Polen
5304022,5304,53,Mollo Barat
5304023,5304,53,Mollo Tengah
5304030,5304,53,Kota Soe
5304040,5304,53,Amanuban Barat
5304041,5304,53,Batu Putih
5304042,5304,53,Kuatnana
5304050,5304,53,Amanuban Selatan
5304051,5304,53,Noebeba
5304060,5304,53,Kuan Fatu
5304061,5304,53,Kualin
5304070,5304,53,Amanuban Tengah
5304071,5304,53,Kolbano
5304072,5304,53,Oenino
5304080,5304,53,Amanuban Timur
5304081,5304,53,Fautmolo
5304082,5304,53,Fatukopa
5304090,5304,53,Kie
5304091,5304,53,Kot'Olin
5304100,5304,53,Amanatun Selatan
5304101,5304,53,Boking
5304102,5304,53,Nunkolo
5304103,5304,53,Noebana
5304104,5304,53,Santian
5304110,5304,53,Amanatun Utara
5304111,5304,53,Toianas
5304112,5304,53,Kokbaun
5305010,5305,53,Miomaffo Barat
5305011,5305,53,Miomaffo Tengah
5305012,5305,53,Musi
5305013,5305,53,Mutis
5305020,5305,53,Miomaffo Timur
5305021,5305,53,Noemuti
5305022,5305,53,Bikomi Selatan
5305023,5305,53,Bikomi Tengah
5305024,5305,53,Bikomi Nilulat
5305025,5305,53,Bikomi Utara
5305026,5305,53,Naibenu
5305027,5305,53,Noemuti Timur
5305030,5305,53,Kota Kefamenanu
5305040,5305,53,Insana
5305041,5305,53,Insana Utara
5305042,5305,53,Insana Barat
5305043,5305,53,Insana Tengah
5305044,5305,53,Insana Fafinesu
5305050,5305,53,Biboki Selatan
5305051,5305,53,Biboki Tanpah
5305052,5305,53,Biboki Moenleu
5305060,5305,53,Biboki Utara
5305061,5305,53,Biboki Anleu
5305062,5305,53,Biboki Feotleu
5306032,5306,53,Rai Manuk
5306050,5306,53,Tasifeto Barat
5306051,5306,53,Kakuluk Mesak
5306052,5306,53,Nanaet Dubesi
5306060,5306,53,Atambua
5306061,5306,53,Atambua Barat
5306062,5306,53,Atambua Selatan
5306070,5306,53,Tasifeto Timur
5306071,5306,53,Raihat
5306072,5306,53,Lasiolat
5306080,5306,53,Lamaknen
5306081,5306,53,Lamaknen Selatan
5307010,5307,53,Pantar
5307011,5307,53,Pantar Barat
5307012,5307,53,Pantar Timur
5307013,5307,53,Pantar Barat Laut
5307014,5307,53,Pantar Tengah
5307020,5307,53,Alor Barat Daya
5307021,5307,53,Mataru
5307030,5307,53,Alor Selatan
5307040,5307,53,Alor Timur
5307041,5307,53,Alor Timur Laut
5307042,5307,53,Pureman
5307050,5307,53,Teluk Mutiara
5307051,5307,53,Kabola
5307060,5307,53,Alor Barat Laut
5307061,5307,53,Alor Tengah Utara
5307062,5307,53,Pulau Pura
5307063,5307,53,Lembur
5308010,5308,53,Nagawutung
5308011,5308,53,Wulandoni
5308020,5308,53,Atadei
5308030,5308,53,Ile Ape
5308031,5308,53,Ile Ape Timur
5308040,5308,53,Lebatukan
5308050,5308,53,Nubatukan
5308060,5308,53,Omesuri
5308070,5308,53,Buyasari
5309010,5309,53,Wulanggitang
5309011,5309,53,Titehena
5309012,5309,53,Ilebura
5309020,5309,53,Tanjung Bunga
5309021,5309,53,Lewo Lema
5309030,5309,53,Larantuka
5309031,5309,53,Ile Mandiri
5309032,5309,53,Demon Pagong
5309040,5309,53,Solor Barat
5309041,5309,53,Solor Selatan
5309050,5309,53,Solor Timur
5309060,5309,53,Adonara Barat
5309061,5309,53,Wotan Ulu Mado
5309062,5309,53,Adonara Tengah
5309070,5309,53,Adonara Timur
5309071,5309,53,Ile Boleng
5309072,5309,53,Witihama
5309073,5309,53,Kelubagolit
5309074,5309,53,Adonara
5310010,5310,53,Paga
5310011,5310,53,Mego
5310012,5310,53,Tana Wawo
5310020,5310,53,Lela
5310030,5310,53,Bola
